url,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status,domain,tranco_rank,log_web_traffic,log_tranco_rank,predicted_web_traffic
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/be19bf3fff854f9?cmd=_update&dispatch=be19bf3fff854f93f&locale=_US,126,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.119047619,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,8,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3992,5697976,0,1,0,phishing,duilawyeryork.com,1500000,15.555621757527808,14.220976332738882,766971.6734937868
https://www.printeron.com/,26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,93,0.913978495,0.086021505,0,1,0,0.0,0,0.0,0,1,75.0,0,100.0,0.0,0,0,0,33.33333333,0,0,0,0,0,0,209,7461,541226,0,0,4,legitimate,printeron.com,1500000,13.201594063169603,14.220976332738882,766971.6734937868
https://signinsupport.com/aol-mail-login,40,17,0,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,4,1,3,13,3,13,13,5,6.25,13.0,4.0,2,0,0,0,0,0,47,0.787234043,0.212765957,0,0,0,0.3,0,0.2,0,0,100.0,0,0.0,0.0,0,0,0,76.74418605,0,0,0,1,1,0,87,-1,4026793,0,0,2,phishing,signinsupport.com,1500000,15.208481083819409,14.220976332738882,766971.6734937868
http://ducic.ac.in,18,11,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,146,0.931506849,0.068493151,0,0,0,0.0,0,0.0,0,0,91.30434783,0,100.0,0.0,0,0,0,46.66666667,0,0,0,1,1,0,1196,-1,0,0,0,4,legitimate,ducic.ac.in,1500000,0.0,14.220976332738882,766971.6734937868
http://stereovision.biz/kanebagtarp/4345a7b9-9a63-4910-a426/customer-IDPP00C198/Get_Started?sessionid=3ounCxgj8PJr3Iq73Ywamr4lKnAf3FHsdm67bQ1vCQZHtsJByVIbxY8dePGTlZJoBUS4BU0AE4rfJJ0t&amp;sslchannel=true,202,16,1,1,4,0,1,1,0,2,1,0,0,6,0,1,0,1,0,0,0,0,0,0,1,0.178217822,0.0,0,0,0,0,0,1,0,0,0,0,1,0,14,6,3,12,3,80,12,80,12.71428571,12.0,12.76923077,0,0,0,0,0,0,15,0.6,0.4,0,1,0,0.0,0,0.0,0,1,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,0,6868,6728303,0,1,2,phishing,stereovision.biz,1500000,15.72183366391854,14.220976332738882,766971.6734937868
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/580191203957892,76,50,1,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.197368421,0.0,0,0,0,1,0,3,1,0,0,0,1,0,7,2,2,3,2,15,13,15,8.428571429,8.4,8.5,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,phishing,duilawyeryork.com,1500000,15.557234187491186,14.220976332738882,766971.6734937868
http://hwhfc.thewiber.com,25,18,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,5,5,0,8,8,0,6.5,6.5,0.0,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,219,147,0,0,1,0,phishing,thewiber.com,1500000,0.0,14.220976332738882,766971.6734937868
http://fsjames.ca/8B8585E69A89E42909BE9F9D36FDBBFA/,51,10,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.352941176,0.0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,7,7,32,32,7,32,19.5,7.0,32.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,437,2120,0,0,1,0,phishing,fsjames.ca,1500000,0.0,14.220976332738882,766971.6734937868
https://vacomsystems.com/wp-content/uploads/2020/07/online/chase/home,69,16,0,1,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,1,0,0,0,0.086956522,0.0,0,0,0,0,0,1,1,0,0,0,1,0,9,0,2,12,2,12,12,7,5.444444444,12.0,4.625,2,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,462,2095,0,0,1,0,phishing,vacomsystems.com,1500000,0.0,14.220976332738882,766971.6734937868
http://www.keshilla.net/,24,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,144,0.972222222,0.027777778,0,1,0,0.0,0,0.0,0,1,66.66666667,0,100.0,0.0,0,0,1,100.0,0,0,0,0,0,0,7,4011,3283858,0,0,2,legitimate,keshilla.net,1500000,15.004529813188123,14.220976332738882,766971.6734937868
https://puertolibreecuador.com/index/html/?logon=set&amp;46023a21a900f2fa392f,77,22,1,1,0,0,1,1,0,1,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0.181818182,0.0,0,0,0,0,0,1,0,0,0,0,1,0,6,2,3,18,3,24,18,24,9.833333333,18.0,8.2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,3149,3426,6045690,0,1,1,phishing,puertolibreecuador.com,1500000,15.614856344844782,14.220976332738882,766971.6734937868
http://www.tasarrufvakti.com/https,34,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,3,5,3,3,5,13,13,5,7.0,8.0,5.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,216,515,1923676,0,1,2,phishing,tasarrufvakti.com,1500000,14.469749016696582,14.220976332738882,766971.6734937868
http://shalompennington.com/,28,20,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,16,16,0,16,16,0,16.0,16.0,0.0,0,0,0,0,0,0,60,0.083333333,0.916666667,0,5,0,0.0,0,0.036363636,1,1,8.0,0,0.0,0.0,0,0,0,20.0,0,0,0,1,1,0,15,7289,0,0,0,1,phishing,shalompennington.com,1500000,0.0,14.220976332738882,766971.6734937868
https://saranewmaroc.com/sur/user/webapps/,42,16,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,3,12,3,12,12,7,6.5,12.0,4.666666667,0,0,0,0,0,0,87,0.034482759,0.965517241,0,3,0,0.119047619,0,0.023809524,0,1,0.0,0,0.0,100.0,0,0,0,2.43902439,0,0,0,1,1,0,41,325,0,0,1,0,phishing,saranewmaroc.com,1500000,0.0,14.220976332738882,766971.6734937868
http://www.torancenter.org/,27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,110,0.9,0.1,0,1,0,0.636363636,0,0.0,0,1,87.5,0,100.0,0.0,0,0,0,22.22222222,0,0,0,1,1,0,315,50,7782791,0,0,3,legitimate,torancenter.org,1500000,15.867425700671136,14.220976332738882,766971.6734937868
http://www.athenshomeexpo.gr/,29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,14,14,0,8.5,8.5,0.0,0,0,0,0,0,0,25,0.36,0.64,0,3,0,0.1875,0,0.0,0,1,33.33333333,0,83.33333333,16.66666667,0,0,0,16.66666667,0,0,0,1,1,1,0,-1,8061018,0,0,2,legitimate,athenshomeexpo.gr,1500000,15.902550533290624,14.220976332738882,766971.6734937868
http://g102d3e13e313e1.com/ap/,30,19,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.333333333,0.526315789,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,15,2,15,15,2,8.5,15.0,2.0,0,0,0,0,0,0,11,0.909090909,0.090909091,0,0,0,0.0,0,1.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,352,13,0,0,1,0,phishing,g102d3e13e313e1.com,1500000,0.0,14.220976332738882,766971.6734937868
http://psupport.apple.com.pple.com/,35,27,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,1,0,3,0,0,0,0,0,0,4,3,3,3,0,8,8,0,5.0,5.0,0.0,0,0,1,0,0,0,3,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,540,7861,3274515,0,1,4,phishing,pple.com,1500000,15.001680629870481,14.220976332738882,766971.6734937868
http://rmtl1a.net/c/67/923543/1675/0/3578172/419/63977/sidefg.html,66,10,1,2,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0.439393939,0.1,0,0,0,0,0,2,0,0,0,0,1,0,11,1,1,6,1,7,6,7,4.090909091,6.0,3.9,0,0,0,0,0,0,31,0.161290323,0.838709677,0,1,0,0.0,0,0.0,0,1,28.57142857,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,71,2486,0,0,1,2,phishing,rmtl1a.net,1500000,0.0,14.220976332738882,766971.6734937868
http://muz.so/paypal,20,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,1,0,0,3,0,2,0,3,3,6,6,3,6,4.5,3.0,6.0,0,0,0,0,0,0,503,0.011928429,0.988071571,0,3,0,0.016096579,0,0.750503018,0,1,0.0,0,0.0,100.0,0,0,0,4.166666667,0,0,0,1,1,0,160,2032,1843206,0,1,3,phishing,muz.so,1500000,14.427017547219553,14.220976332738882,766971.6734937868
https://auraromed.eu/tr/ue/lo/gi/n/?X1=USER@DOMAIN.ch,53,12,0,2,0,1,1,0,0,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0.018867925,0.0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,1,9,1,9,9,6,3.2,9.0,2.555555556,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,0,-1,0,0,1,0,phishing,auraromed.eu,1500000,0.0,14.220976332738882,766971.6734937868
https://prth.talkincat.com/tz?jk=ZH9wlG9ma2Kcla92k2ppaHZxYKCDomZkaWKjY31y/info%40bellingrath.biz,96,18,0,3,0,0,1,0,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0.104166667,0.0,0,0,0,0,0,3,0,0,1,0,0,0,8,2,2,4,2,40,9,40,9.625,6.5,10.66666667,0,0,0,0,0,0,38,0.7894736840000001,0.210526316,0,1,0,0.5,0,0.0,0,1,66.66666667,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,173,193,0,0,0,0,phishing,talkincat.com,1500000,0.0,14.220976332738882,766971.6734937868
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/a9e79a8f2a2bff8/?cmd=_update&dispatch=a9e79a8f2a2bff80c&locale=_US,128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.1171875,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,15,4003,5816617,0,1,0,phishing,duilawyeryork.com,1500000,15.57622955114742,14.220976332738882,766971.6734937868
https://rainbow-walker.com/img/event/svg/path/,46,18,0,1,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,3,6,3,7,7,5,4.666666667,6.5,3.75,0,0,0,0,0,0,20,0.8,0.2,0,0,0,0.0,0,0.0,0,0,80.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,211,885,0,0,1,0,phishing,rainbow-walker.com,1500000,0.0,14.220976332738882,766971.6734937868
http://www.51pianmen.com/,25,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.08,0.117647059,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,10,0.6,0.4,0,0,0,0.0,0,0.25,0,0,50.0,0,0.0,0.0,0,0,0,82.35294118,0,0,0,1,1,0,431,1761,0,0,0,2,legitimate,51pianmen.com,1500000,0.0,14.220976332738882,766971.6734937868
https://giaanhvu.com.vn/wp-content/languages/plugins/Cladoselachidae,68,15,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,0,0,2,0,6,1,2,8,2,15,8,15,8.0,8.0,8.0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,1,0,-1,0,0,1,2,phishing,giaanhvu.com.vn,1500000,0.0,14.220976332738882,766971.6734937868
http://phoenixlocksmith-az.com/prole/?p,39,23,0,1,1,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,4,0,1,2,1,16,16,5,6.0,9.0,3.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,84,3934,0,0,1,0,phishing,phoenixlocksmith-az.com,1500000,0.0,14.220976332738882,766971.6734937868
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/cd7607af4136c29?cmd=_update&dispatch=cd7607af4136c297b&locale=_us,126,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.166666667,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,15,4003,5816617,0,1,0,phishing,duilawyeryork.com,1500000,15.57622955114742,14.220976332738882,766971.6734937868
http://limitlessearn.com/log_in/,32,17,0,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2,13,2,13,13,3,6.0,13.0,2.5,0,0,0,0,0,0,13,0.307692308,0.692307692,0,2,0,0.0,0,0.222222222,1,1,40.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,104,626,0,0,0,0,phishing,limitlessearn.com,1500000,0.0,14.220976332738882,766971.6734937868
http://secureupdate.appleld.com.duilawyeryork.com/ap/4bbcf43417ae0bc?cmd=_update&dispatch=4bbcf43417ae0bc10&locale=,115,42,1,4,0,0,1,2,0,3,1,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.139130435,0.0,0,0,0,1,0,3,0,0,0,0,1,0,11,3,2,3,2,17,13,17,8.363636364,8.75,8.142857142999999,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,24,3993,5707171,0,1,0,phishing,duilawyeryork.com,1500000,15.557234187491186,14.220976332738882,766971.6734937868
http://nmpgolf.com/dom,22,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,3,7,3,7,7,3,5.0,7.0,3.0,0,0,0,0,0,0,7,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,538,7497,6111113,0,1,1,phishing,nmpgolf.com,1500000,15.625619638587686,14.220976332738882,766971.6734937868
http://bt-uk.co.uk/,19,11,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,1,0,0,0,0,2,0,2,2,0,2,2,0,2.0,2.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,311,54,0,0,1,0,phishing,bt-uk.co.uk,1500000,0.0,14.220976332738882,766971.6734937868
http://yovcxm.com/chase/Chase/503c075a5f9d43afc1f03bcb87dbba3a,62,10,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.258064516,0.0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,5,6,5,32,6,32,12.0,6.0,14.0,0,0,0,0,0,0,48,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,246,-1,0,0,1,0,phishing,yovcxm.com,1500000,0.0,14.220976332738882,766971.6734937868
http://www.skechersbuty.com/,28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,98,0.979591837,0.020408163,0,0,0,0.0,0,0.0,0,0,94.44444444,0,96.875,3.125,0,0,0,0.0,0,0,0,0,0,0,223,142,0,0,0,0,phishing,skechersbuty.com,1500000,0.0,14.220976332738882,766971.6734937868
https://www.megachords.com/gigi/chords/amnesia/,47,18,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,5,3,3,3,4,10,10,7,6.0,6.5,5.666666667,0,0,0,0,0,0,13,0.384615385,0.615384615,0,2,0,0.0,0,0.125,0,1,50.0,0,0.0,0.0,0,0,0,33.33333333,0,0,0,0,0,0,109,5005,0,0,1,3,legitimate,megachords.com,1500000,0.0,14.220976332738882,766971.6734937868
https://rffr.de/dvorak-keyboard-layout/,39,7,0,1,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,4,4,6,8,4,8,6.0,4.0,6.666666667,0,0,0,0,0,0,23,0.347826087,0.6521739129999999,0,1,0,0.2,0,0.133333333,0,1,50.0,0,0.0,100.0,0,0,0,30.76923077,0,0,0,1,0,0,0,-1,0,0,0,2,legitimate,rffr.de,1500000,0.0,14.220976332738882,766971.6734937868
https://www.skecherstanio.pl/,29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,124,0.919354839,0.0806451609999999,0,0,0,0.1,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,49,317,0,0,0,0,phishing,skecherstanio.pl,1500000,0.0,14.220976332738882,766971.6734937868
http://paypal.co.uk.session23406304fd15e72e65304c141af8898f117.33s3.smoz.us/0-0/106304fd15e72e65304c141af8898f117/,114,68,1,6,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.5,0.441176471,0,0,0,0,0,3,1,0,0,0,1,0,9,6,1,2,1,42,42,33,10.55555556,10.0,11.66666667,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,170,-1,0,0,1,0,phishing,smoz.us,1500000,0.0,14.220976332738882,766971.6734937868
http://www.mtaguchi-kaikei.com/,31,23,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,3,3,0,8,8,0,5.666666667,5.666666667,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,137,229,0,0,1,0,phishing,mtaguchi-kaikei.com,1500000,0.0,14.220976332738882,766971.6734937868
http://www.marblechamp.com/boss/image.htm,41,19,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,3,3,3,11,11,5,5.2,7.0,4.0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,35,-1,0,0,1,0,phishing,marblechamp.com,1500000,0.0,14.220976332738882,766971.6734937868
http://aardo.xyz/adobe/index.php,32,9,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,0,0,1,0,4,1,3,5,3,5,5,5,4.5,5.0,4.333333333,0,0,0,0,1,0,15,0.666666667,0.333333333,0,1,0,0.0,0,0.0,0,1,40.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,335,-1,0,0,1,0,phishing,aardo.xyz,1500000,0.0,14.220976332738882,766971.6734937868
http://107.180.44.78/login.php?cmd=login_submit&id=26aa10d2c5b73af26c3304008412cf7c26aa10d2c5b73af26c3304008412cf7c&session=26aa10d2c5b73af26c3304008412cf7c26aa10d2c5b73af26c3304008412cf7c,188,13,1,4,0,0,1,2,0,3,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.5,0.7692307690000001,0,0,1,1,1,3,0,0,0,0,0,0,17,15,2,2,2,64,3,64,10.52941176,2.5,13.0,2,0,0,0,0,2,3,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,1,1,0,-1,0,1,0,0,phishing,107.180.44.78.,1500000,0.0,14.220976332738882,766971.6734937868
http://masng.com/,17,9,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,24,0.708333333,0.291666667,0,2,0,0.0,0,0.0,0,1,70.0,0,100.0,0.0,0,0,0,0.0,0,0,0,0,0,0,297,1895,0,0,0,0,phishing,masng.com,1500000,0.0,14.220976332738882,766971.6734937868
http://www.truli.com/,21,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,135,0.903703704,0.096296296,0,1,0,0.0,0,0.153846154,0,1,25.0,0,16.66666667,83.33333333,0,0,0,50.0,0,0,0,0,0,0,362,6577,4902560,0,0,3,legitimate,truli.com,1500000,15.40526827960654,14.220976332738882,766971.6734937868
http://secureupdate.appleld.com.duilawyeryork.com/ap/3f4878b9316b32e/?cmd=_update&dispatch=3f4878b9316b32ec1&locale=_,117,42,1,4,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.196581197,0.0,0,0,0,1,0,3,0,0,0,0,0,0,11,1,2,3,2,17,13,17,8.363636364,8.75,8.142857142999999,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,phishing,duilawyeryork.com,1500000,15.557234187491186,14.220976332738882,766971.6734937868
https://www.sriexecutive.com/,29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,18,0.666666667,0.333333333,0,0,0,0.666666667,0,0.166666667,0,0,40.0,0,0.0,0.0,0,0,0,62.5,0,0,0,1,1,0,200,1991,4019018,0,0,2,legitimate,sriexecutive.com,1500000,15.206548400964328,14.220976332738882,766971.6734937868
http://www.jmodelica.org/,25,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,11,0.363636364,0.636363636,0,2,0,0.0,0,0.142857143,0,1,33.33333333,0,0.0,0.0,0,0,0,50.0,0,0,0,0,0,0,227,4886,1421754,0,0,4,legitimate,jmodelica.org,1500000,14.167402581955548,14.220976332738882,766971.6734937868
https://pnpboxes.com/att=termination=request/cancel=verify=att/att-net/start/olam,81,12,0,1,1,0,0,0,0,4,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,11,3,3,8,3,11,8,11,5.363636364,8.0,5.1,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,267,98,0,0,1,0,phishing,pnpboxes.com,1500000,0.0,14.220976332738882,766971.6734937868
